"Name","ID","DisplayName","Group","Enabled","Profile","Platform","Direction","Action","EdgeTraversalPolicy","LSM","PrimaryStatus","Status","EnforcementStatus","PolicyStoreSourceType","Caption","Description","ElementName","InstanceID","CommonName","PolicyKeywords","PolicyDecisionStrategy","PolicyRoles","ConditionListType","CreationClassName","ExecutionStrategy","Mandatory","PolicyRuleName","Priority","RuleUsage","SequencedActions","SystemCreationClassName","SystemName","DisplayGroup","LocalOnlyMapping","LooseSourceMapping","Owner","Platforms","PolicyStoreSource","Profiles","RuleGroup","StatusCode","PSComputerName"
"WMPNSS-WMP-Out-UDP","WMPNSS-WMP-Out-UDP","Windows Media Player Network Sharing Service (Streaming-UDP-Out)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow UDP Media Streaming. [UDP]","@FirewallAPI.dll,-31297","WMPNSS-WMP-Out-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-WMP-Out-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-WMP-Out-TCP","WMPNSS-WMP-Out-TCP","Windows Media Player Network Sharing Service (Streaming-TCP-Out)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for Windows Media Player to allow TCP/HTTP Media Streaming. [TCP]","@FirewallAPI.dll,-31301","WMPNSS-WMP-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-WMP-Out-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-In-UDP","WMPNSS-In-UDP","Windows Media Player Network Sharing Service (UDP-In)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [UDP]","@FirewallAPI.dll,-31305","WMPNSS-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-In-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-Out-UDP","WMPNSS-Out-UDP","Windows Media Player Network Sharing Service (UDP-Out)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [UDP]","@FirewallAPI.dll,-31309","WMPNSS-Out-UDP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-Out-UDP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-In-TCP","WMPNSS-In-TCP","Windows Media Player Network Sharing Service (TCP-In)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [TCP]","@FirewallAPI.dll,-31313","WMPNSS-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-In-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-Out-TCP","WMPNSS-Out-TCP","Windows Media Player Network Sharing Service (TCP-Out)","@FirewallAPI.dll,-31252","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow sharing traffic. [TCP]","@FirewallAPI.dll,-31317","WMPNSS-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-Out-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-31252","65536",
"WMPNSS-UPnP-Out-TCP","WMPNSS-UPnP-Out-TCP","Windows Media Player Network Sharing Service (UPnPHost-Out)","@FirewallAPI.dll,-31252","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for the Windows Media Player Network Sharing Service to allow use of Universal Plug and Play. [TCP]","@FirewallAPI.dll,-31321","WMPNSS-UPnP-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-UPnP-Out-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-31252","65536",
"WMPNSS-RME-HTTP-In-TCP","WMPNSS-RME-HTTP-In-TCP","Windows Media Player Network Sharing Service (HTTP-Streaming-In)","@FirewallAPI.dll,-31500","False","Domain, Private","System.String[]","Inbound","Allow","DeferToApp","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Windows Media Player Network Sharing Service to allow HTTP Media Streaming. [TCP 10245]","@FirewallAPI.dll,-31501","WMPNSS-RME-HTTP-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|WMPNSS-RME-HTTP-In-TCP","2",,"",,,"3","","","Windows Media Player Network Sharing Service (Internet)","False","False",,"System.String[]","PersistentStore","3","@FirewallAPI.dll,-31500","65536",
"{681983AC-E0CA-4326-8721-4B2F360F8584}","{681983AC-E0CA-4326-8721-4B2F360F8584}","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","{681983AC-E0CA-4326-8721-4B2F360F8584}",,,"2",,"3","MSFT|FW|FirewallRule|{681983AC-E0CA-4326-8721-4B2F360F8584}","2",,"",,,"3","","","Your account","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","65536",
"{6D25A4DA-B9F7-499D-8DC8-FA27ECB6239E}","{6D25A4DA-B9F7-499D-8DC8-FA27ECB6239E}","Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","{6D25A4DA-B9F7-499D-8DC8-FA27ECB6239E}",,,"2",,"3","MSFT|FW|FirewallRule|{6D25A4DA-B9F7-499D-8DC8-FA27ECB6239E}","2",,"",,,"3","","","Work or school account","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","65536",
"{34F51580-4DFF-4714-A45D-0547BA7BFEE4}","{34F51580-4DFF-4714-A45D-0547BA7BFEE4}","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","{34F51580-4DFF-4714-A45D-0547BA7BFEE4}",,,"2",,"3","MSFT|FW|FirewallRule|{34F51580-4DFF-4714-A45D-0547BA7BFEE4}","2",,"",,,"3","","","Your account","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","3","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","65536",
"{59D798F6-D73A-47D6-8FDA-78F4311E2296}","{59D798F6-D73A-47D6-8FDA-78F4311E2296}","Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","{59D798F6-D73A-47D6-8FDA-78F4311E2296}",,,"2",,"3","MSFT|FW|FirewallRule|{59D798F6-D73A-47D6-8FDA-78F4311E2296}","2",,"",,,"3","","","Work or school account","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","3","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","65536",
"{CF0AD132-ED1E-49C4-ADCC-7CE48729F899}","{CF0AD132-ED1E-49C4-ADCC-7CE48729F899}","Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","{CF0AD132-ED1E-49C4-ADCC-7CE48729F899}",,,"2",,"3","MSFT|FW|FirewallRule|{CF0AD132-ED1E-49C4-ADCC-7CE48729F899}","2",,"",,,"3","","","Windows Shell Experience","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","65536",
"{AEB78938-AB3F-4E2B-8990-9C3E66092D41}","{AEB78938-AB3F-4E2B-8990-9C3E66092D41}","Cortana","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Search the web and Windows","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","{AEB78938-AB3F-4E2B-8990-9C3E66092D41}",,,"2",,"3","MSFT|FW|FirewallRule|{AEB78938-AB3F-4E2B-8990-9C3E66092D41}","2",,"",,,"3","","","Cortana","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","65536",
"{523B0304-2AAC-4003-BB4F-6A94C64AA93D}","{523B0304-2AAC-4003-BB4F-6A94C64AA93D}","Cortana","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Search the web and Windows","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","{523B0304-2AAC-4003-BB4F-6A94C64AA93D}",,,"2",,"3","MSFT|FW|FirewallRule|{523B0304-2AAC-4003-BB4F-6A94C64AA93D}","2",,"",,,"3","","","Cortana","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","3","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","65536",
"{439CC28F-D754-4CE5-AEB6-915D43C2DD18}","{439CC28F-D754-4CE5-AEB6-915D43C2DD18}","Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.3232_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.3232_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","{439CC28F-D754-4CE5-AEB6-915D43C2DD18}",,,"2",,"3","MSFT|FW|FirewallRule|{439CC28F-D754-4CE5-AEB6-915D43C2DD18}","2",,"",,,"3","","","Windows Security","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.SecHealthUI_10.0.17763.3232_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","65536",
"{3E3A67E4-8C8C-4BAD-8CBF-CF5517C2723B}","{3E3A67E4-8C8C-4BAD-8CBF-CF5517C2723B}","Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.3232_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.3232_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","{3E3A67E4-8C8C-4BAD-8CBF-CF5517C2723B}",,,"2",,"3","MSFT|FW|FirewallRule|{3E3A67E4-8C8C-4BAD-8CBF-CF5517C2723B}","2",,"",,,"3","","","Windows Security","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","3","@{Microsoft.Windows.SecHealthUI_10.0.17763.3232_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","65536",
"{AA6E79DA-C032-412F-BED3-3531323446FF}","{AA6E79DA-C032-412F-BED3-3531323446FF}","Windows Shell Experience","@{Microsoft.Windows.PeopleExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Shell Experience","@{Microsoft.Windows.PeopleExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}","{AA6E79DA-C032-412F-BED3-3531323446FF}",,,"2",,"3","MSFT|FW|FirewallRule|{AA6E79DA-C032-412F-BED3-3531323446FF}","2",,"",,,"3","","","Windows Shell Experience","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.PeopleExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}","65536",
"{0599C7B8-F45A-45EA-B8FE-4A6910325F50}","{0599C7B8-F45A-45EA-B8FE-4A6910325F50}","Narrator QuickStart","@{Microsoft.Windows.NarratorQuickStart_10.0.17763.1_neutral_neutral_8wekyb3d8bbwe?ms-resource://Microsoft.Windows.NarratorQuickStart/Resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Narrator QuickStart","@{Microsoft.Windows.NarratorQuickStart_10.0.17763.1_neutral_neutral_8wekyb3d8bbwe?ms-resource://Microsoft.Windows.NarratorQuickStart/Resources/AppDisplayName}","{0599C7B8-F45A-45EA-B8FE-4A6910325F50}",,,"2",,"3","MSFT|FW|FirewallRule|{0599C7B8-F45A-45EA-B8FE-4A6910325F50}","2",,"",,,"3","","","Narrator QuickStart","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.NarratorQuickStart_10.0.17763.1_neutral_neutral_8wekyb3d8bbwe?ms-resource://Microsoft.Windows.NarratorQuickStart/Resources/AppDisplayName}","65536",
"{96A25B46-DAE4-40E3-8FC5-9FA012E7B7C7}","{96A25B46-DAE4-40E3-8FC5-9FA012E7B7C7}","Windows Defender SmartScreen","@{Microsoft.Windows.Apprep.ChxApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Defender SmartScreen","@{Microsoft.Windows.Apprep.ChxApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}","{96A25B46-DAE4-40E3-8FC5-9FA012E7B7C7}",,,"2",,"3","MSFT|FW|FirewallRule|{96A25B46-DAE4-40E3-8FC5-9FA012E7B7C7}","2",,"",,,"3","","","Windows Defender SmartScreen","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.Apprep.ChxApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}","65536",
"{966CF35F-3E40-4499-B606-4C195456E8DD}","{966CF35F-3E40-4499-B606-4C195456E8DD}","Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","{966CF35F-3E40-4499-B606-4C195456E8DD}",,,"2",,"3","MSFT|FW|FirewallRule|{966CF35F-3E40-4499-B606-4C195456E8DD}","2",,"",,,"3","","","Desktop App Web Viewer","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","65536",
"{1A502F41-9A5E-4E3D-BECB-BFEEB67DB3AB}","{1A502F41-9A5E-4E3D-BECB-BFEEB67DB3AB}","Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","True","Domain, Private, Public","System.String[]","Inbound","Allow","Allow","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","{1A502F41-9A5E-4E3D-BECB-BFEEB67DB3AB}",,,"2",,"3","MSFT|FW|FirewallRule|{1A502F41-9A5E-4E3D-BECB-BFEEB67DB3AB}","2",,"",,,"3","","","Desktop App Web Viewer","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","65536",
"{B53BB1A1-A35B-49F4-B0F8-EFF4AF660D1B}","{B53BB1A1-A35B-49F4-B0F8-EFF4AF660D1B}","Windows Default Lock Screen","@{Microsoft.LockApp_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Default Lock Screen","@{Microsoft.LockApp_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}","{B53BB1A1-A35B-49F4-B0F8-EFF4AF660D1B}",,,"2",,"3","MSFT|FW|FirewallRule|{B53BB1A1-A35B-49F4-B0F8-EFF4AF660D1B}","2",,"",,,"3","","","Windows Default Lock Screen","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.LockApp_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}","65536",
"{4D53E12F-721D-453A-B927-A75E6FAC46BD}","{4D53E12F-721D-453A-B927-A75E6FAC46BD}","Email and accounts","@{Microsoft.AccountsControl_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Email and accounts","@{Microsoft.AccountsControl_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}","{4D53E12F-721D-453A-B927-A75E6FAC46BD}",,,"2",,"3","MSFT|FW|FirewallRule|{4D53E12F-721D-453A-B927-A75E6FAC46BD}","2",,"",,,"3","","","Email and accounts","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.AccountsControl_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}","65536",
"{C99B2DAD-5E21-4691-99EB-6F3743651D9C}","{C99B2DAD-5E21-4691-99EB-6F3743651D9C}","Shell Input Application","Shell Input Application","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Shell Input Application","Shell Input Application","{C99B2DAD-5E21-4691-99EB-6F3743651D9C}",,,"2",,"3","MSFT|FW|FirewallRule|{C99B2DAD-5E21-4691-99EB-6F3743651D9C}","2",,"",,,"3","","","Shell Input Application","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","Shell Input Application","65536",
"{7300274C-E9A5-4EB3-AEE3-2162E2BCDB8A}","{7300274C-E9A5-4EB3-AEE3-2162E2BCDB8A}","Captive Portal Flow","@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Captive Portal Flow","@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}","{7300274C-E9A5-4EB3-AEE3-2162E2BCDB8A}",,,"2",,"3","MSFT|FW|FirewallRule|{7300274C-E9A5-4EB3-AEE3-2162E2BCDB8A}","2",,"",,,"3","","","Captive Portal Flow","False","False","S-1-5-21-926581889-3598998389-1299746225-500","System.String[]","PersistentStore","7","@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}","65536",
"Microsoft-Windows-DHCP-ClientSvc-DHCPv4-In","Microsoft-Windows-DHCP-ClientSvc-DHCPv4-In","DHCP Server v4 (UDP-In)","@FirewallAPI.dll,-50209","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow traffic to the IPv4 Dynamic Host Control Protocol Server. [UDP 67]","@FirewallAPI.dll,-50203","Microsoft-Windows-DHCP-ClientSvc-DHCPv4-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-ClientSvc-DHCPv4-In","2",,"",,,"3","","","DHCP Server","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50209","65536",
"Microsoft-Windows-DHCP-ClientSvc-DHCPv6-In","Microsoft-Windows-DHCP-ClientSvc-DHCPv6-In","DHCP Server v6 (UDP-In)","@FirewallAPI.dll,-50209","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow traffic to the IPv6 Dynamic Host Control Protocol Server. [UDP 547]","@FirewallAPI.dll,-50205","Microsoft-Windows-DHCP-ClientSvc-DHCPv6-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-ClientSvc-DHCPv6-In","2",,"",,,"3","","","DHCP Server","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50209","65536",
"Microsoft-Windows-DHCP-SrvSvc-DHCPv4-In","Microsoft-Windows-DHCP-SrvSvc-DHCPv4-In","DHCP Server v4 (UDP-In)","@FirewallAPI.dll,-50209","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow traffic so that rogue detection works in V4. [UDP 68]","@FirewallAPI.dll,-50214","Microsoft-Windows-DHCP-SrvSvc-DHCPv4-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-SrvSvc-DHCPv4-In","2",,"",,,"3","","","DHCP Server","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50209","65536",
"Microsoft-Windows-DHCP-SrvSvc-DHCPv6-In","Microsoft-Windows-DHCP-SrvSvc-DHCPv6-In","DHCP Server v6 (UDP-In)","@FirewallAPI.dll,-50209","True","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"An inbound rule to allow traffic so that rogue detection works in V6. [UDP 546]","@FirewallAPI.dll,-50216","Microsoft-Windows-DHCP-SrvSvc-DHCPv6-In",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DHCP-SrvSvc-DHCPv6-In","2",,"",,,"3","","","DHCP Server","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-50209","65536",
